"","c_percent.sun.mu.abundance","c_percent.sun.sd.abundance","c_percent.sun.se.abundance","c_percent.sun.n.abundance","c_percent.sun.mu.basalarea","c_percent.sun.sd.basalarea","c_percent.sun.se.basalarea","c_percent.sun.n.basalarea","c_percent.sun.mu.unweighted","c_percent.sun.sd.unweighted","c_percent.sun.se.unweighted","c_percent.sun.n.unweighted","c_percent.sun.plot_code","c_percent.sun.traitname","c_percent.sun.region","c_percent.sun.lat","c_percent.sun.long","c_percent.sun.x_utm","c_percent.sun.y_utm","c_percent.sun.ele","c_percent.sun.slope","c_percent.sun.aspect","c_percent.sun.rad","c_percent.sun.temp","c_percent.sun.precip","c_percent.sun.soil_m","c_percent.sun.veg_height","c_percent.sun.biom","c_percent.sun.n_stems","c_percent.sun.ba","c_percent.sun.soil_type","c_percent.sun.p_tot","c_percent.sun.n_tot","c_percent.sun.c_tot","c_percent.sun.eco_class","c_percent.sun.eco_desc","c_percent.sun.expt","c_percent.sun.note","c_percent.sun.region_order","c_percent.sun.overall_order","c_percent.sun.fire_affected","c_percent.sun.large_herbivores","c_percent.shade.mu.abundance","c_percent.shade.sd.abundance","c_percent.shade.se.abundance","c_percent.shade.n.abundance","c_percent.shade.mu.basalarea","c_percent.shade.sd.basalarea","c_percent.shade.se.basalarea","c_percent.shade.n.basalarea","c_percent.shade.mu.unweighted","c_percent.shade.sd.unweighted","c_percent.shade.se.unweighted","c_percent.shade.n.unweighted","c_percent.shade.plot_code","c_percent.shade.traitname","c_percent.shade.region","c_percent.shade.lat","c_percent.shade.long","c_percent.shade.x_utm","c_percent.shade.y_utm","c_percent.shade.ele","c_percent.shade.slope","c_percent.shade.aspect","c_percent.shade.rad","c_percent.shade.temp","c_percent.shade.precip","c_percent.shade.soil_m","c_percent.shade.veg_height","c_percent.shade.biom","c_percent.shade.n_stems","c_percent.shade.ba","c_percent.shade.soil_type","c_percent.shade.p_tot","c_percent.shade.n_tot","c_percent.shade.c_tot","c_percent.shade.eco_class","c_percent.shade.eco_desc","c_percent.shade.expt","c_percent.shade.note","c_percent.shade.region_order","c_percent.shade.overall_order","c_percent.shade.fire_affected","c_percent.shade.large_herbivores","n_percent.sun.mu.abundance","n_percent.sun.sd.abundance","n_percent.sun.se.abundance","n_percent.sun.n.abundance","n_percent.sun.mu.basalarea","n_percent.sun.sd.basalarea","n_percent.sun.se.basalarea","n_percent.sun.n.basalarea","n_percent.sun.mu.unweighted","n_percent.sun.sd.unweighted","n_percent.sun.se.unweighted","n_percent.sun.n.unweighted","n_percent.sun.plot_code","n_percent.sun.traitname","n_percent.sun.region","n_percent.sun.lat","n_percent.sun.long","n_percent.sun.x_utm","n_percent.sun.y_utm","n_percent.sun.ele","n_percent.sun.slope","n_percent.sun.aspect","n_percent.sun.rad","n_percent.sun.temp","n_percent.sun.precip","n_percent.sun.soil_m","n_percent.sun.veg_height","n_percent.sun.biom","n_percent.sun.n_stems","n_percent.sun.ba","n_percent.sun.soil_type","n_percent.sun.p_tot","n_percent.sun.n_tot","n_percent.sun.c_tot","n_percent.sun.eco_class","n_percent.sun.eco_desc","n_percent.sun.expt","n_percent.sun.note","n_percent.sun.region_order","n_percent.sun.overall_order","n_percent.sun.fire_affected","n_percent.sun.large_herbivores","n_percent.shade.mu.abundance","n_percent.shade.sd.abundance","n_percent.shade.se.abundance","n_percent.shade.n.abundance","n_percent.shade.mu.basalarea","n_percent.shade.sd.basalarea","n_percent.shade.se.basalarea","n_percent.shade.n.basalarea","n_percent.shade.mu.unweighted","n_percent.shade.sd.unweighted","n_percent.shade.se.unweighted","n_percent.shade.n.unweighted","n_percent.shade.plot_code","n_percent.shade.traitname","n_percent.shade.region","n_percent.shade.lat","n_percent.shade.long","n_percent.shade.x_utm","n_percent.shade.y_utm","n_percent.shade.ele","n_percent.shade.slope","n_percent.shade.aspect","n_percent.shade.rad","n_percent.shade.temp","n_percent.shade.precip","n_percent.shade.soil_m","n_percent.shade.veg_height","n_percent.shade.biom","n_percent.shade.n_stems","n_percent.shade.ba","n_percent.shade.soil_type","n_percent.shade.p_tot","n_percent.shade.n_tot","n_percent.shade.c_tot","n_percent.shade.eco_class","n_percent.shade.eco_desc","n_percent.shade.expt","n_percent.shade.note","n_percent.shade.region_order","n_percent.shade.overall_order","n_percent.shade.fire_affected","n_percent.shade.large_herbivores","cn_ratio.sun.mu.abundance","cn_ratio.sun.sd.abundance","cn_ratio.sun.se.abundance","cn_ratio.sun.n.abundance","cn_ratio.sun.mu.basalarea","cn_ratio.sun.sd.basalarea","cn_ratio.sun.se.basalarea","cn_ratio.sun.n.basalarea","cn_ratio.sun.mu.unweighted","cn_ratio.sun.sd.unweighted","cn_ratio.sun.se.unweighted","cn_ratio.sun.n.unweighted","cn_ratio.sun.plot_code","cn_ratio.sun.traitname","cn_ratio.sun.region","cn_ratio.sun.lat","cn_ratio.sun.long","cn_ratio.sun.x_utm","cn_ratio.sun.y_utm","cn_ratio.sun.ele","cn_ratio.sun.slope","cn_ratio.sun.aspect","cn_ratio.sun.rad","cn_ratio.sun.temp","cn_ratio.sun.precip","cn_ratio.sun.soil_m","cn_ratio.sun.veg_height","cn_ratio.sun.biom","cn_ratio.sun.n_stems","cn_ratio.sun.ba","cn_ratio.sun.soil_type","cn_ratio.sun.p_tot","cn_ratio.sun.n_tot","cn_ratio.sun.c_tot","cn_ratio.sun.eco_class","cn_ratio.sun.eco_desc","cn_ratio.sun.expt","cn_ratio.sun.note","cn_ratio.sun.region_order","cn_ratio.sun.overall_order","cn_ratio.sun.fire_affected","cn_ratio.sun.large_herbivores","cn_ratio.shade.mu.abundance","cn_ratio.shade.sd.abundance","cn_ratio.shade.se.abundance","cn_ratio.shade.n.abundance","cn_ratio.shade.mu.basalarea","cn_ratio.shade.sd.basalarea","cn_ratio.shade.se.basalarea","cn_ratio.shade.n.basalarea","cn_ratio.shade.mu.unweighted","cn_ratio.shade.sd.unweighted","cn_ratio.shade.se.unweighted","cn_ratio.shade.n.unweighted","cn_ratio.shade.plot_code","cn_ratio.shade.traitname","cn_ratio.shade.region","cn_ratio.shade.lat","cn_ratio.shade.long","cn_ratio.shade.x_utm","cn_ratio.shade.y_utm","cn_ratio.shade.ele","cn_ratio.shade.slope","cn_ratio.shade.aspect","cn_ratio.shade.rad","cn_ratio.shade.temp","cn_ratio.shade.precip","cn_ratio.shade.soil_m","cn_ratio.shade.veg_height","cn_ratio.shade.biom","cn_ratio.shade.n_stems","cn_ratio.shade.ba","cn_ratio.shade.soil_type","cn_ratio.shade.p_tot","cn_ratio.shade.n_tot","cn_ratio.shade.c_tot","cn_ratio.shade.eco_class","cn_ratio.shade.eco_desc","cn_ratio.shade.expt","cn_ratio.shade.note","cn_ratio.shade.region_order","cn_ratio.shade.overall_order","cn_ratio.shade.fire_affected","cn_ratio.shade.large_herbivores","n15_delta.sun.mu.abundance","n15_delta.sun.sd.abundance","n15_delta.sun.se.abundance","n15_delta.sun.n.abundance","n15_delta.sun.mu.basalarea","n15_delta.sun.sd.basalarea","n15_delta.sun.se.basalarea","n15_delta.sun.n.basalarea","n15_delta.sun.mu.unweighted","n15_delta.sun.sd.unweighted","n15_delta.sun.se.unweighted","n15_delta.sun.n.unweighted","n15_delta.sun.plot_code","n15_delta.sun.traitname","n15_delta.sun.region","n15_delta.sun.lat","n15_delta.sun.long","n15_delta.sun.x_utm","n15_delta.sun.y_utm","n15_delta.sun.ele","n15_delta.sun.slope","n15_delta.sun.aspect","n15_delta.sun.rad","n15_delta.sun.temp","n15_delta.sun.precip","n15_delta.sun.soil_m","n15_delta.sun.veg_height","n15_delta.sun.biom","n15_delta.sun.n_stems","n15_delta.sun.ba","n15_delta.sun.soil_type","n15_delta.sun.p_tot","n15_delta.sun.n_tot","n15_delta.sun.c_tot","n15_delta.sun.eco_class","n15_delta.sun.eco_desc","n15_delta.sun.expt","n15_delta.sun.note","n15_delta.sun.region_order","n15_delta.sun.overall_order","n15_delta.sun.fire_affected","n15_delta.sun.large_herbivores","n15_delta.shade.mu.abundance","n15_delta.shade.sd.abundance","n15_delta.shade.se.abundance","n15_delta.shade.n.abundance","n15_delta.shade.mu.basalarea","n15_delta.shade.sd.basalarea","n15_delta.shade.se.basalarea","n15_delta.shade.n.basalarea","n15_delta.shade.mu.unweighted","n15_delta.shade.sd.unweighted","n15_delta.shade.se.unweighted","n15_delta.shade.n.unweighted","n15_delta.shade.plot_code","n15_delta.shade.traitname","n15_delta.shade.region","n15_delta.shade.lat","n15_delta.shade.long","n15_delta.shade.x_utm","n15_delta.shade.y_utm","n15_delta.shade.ele","n15_delta.shade.slope","n15_delta.shade.aspect","n15_delta.shade.rad","n15_delta.shade.temp","n15_delta.shade.precip","n15_delta.shade.soil_m","n15_delta.shade.veg_height","n15_delta.shade.biom","n15_delta.shade.n_stems","n15_delta.shade.ba","n15_delta.shade.soil_type","n15_delta.shade.p_tot","n15_delta.shade.n_tot","n15_delta.shade.c_tot","n15_delta.shade.eco_class","n15_delta.shade.eco_desc","n15_delta.shade.expt","n15_delta.shade.note","n15_delta.shade.region_order","n15_delta.shade.overall_order","n15_delta.shade.fire_affected","n15_delta.shade.large_herbivores","c13_delta.sun.mu.abundance","c13_delta.sun.sd.abundance","c13_delta.sun.se.abundance","c13_delta.sun.n.abundance","c13_delta.sun.mu.basalarea","c13_delta.sun.sd.basalarea","c13_delta.sun.se.basalarea","c13_delta.sun.n.basalarea","c13_delta.sun.mu.unweighted","c13_delta.sun.sd.unweighted","c13_delta.sun.se.unweighted","c13_delta.sun.n.unweighted","c13_delta.sun.plot_code","c13_delta.sun.traitname","c13_delta.sun.region","c13_delta.sun.lat","c13_delta.sun.long","c13_delta.sun.x_utm","c13_delta.sun.y_utm","c13_delta.sun.ele","c13_delta.sun.slope","c13_delta.sun.aspect","c13_delta.sun.rad","c13_delta.sun.temp","c13_delta.sun.precip","c13_delta.sun.soil_m","c13_delta.sun.veg_height","c13_delta.sun.biom","c13_delta.sun.n_stems","c13_delta.sun.ba","c13_delta.sun.soil_type","c13_delta.sun.p_tot","c13_delta.sun.n_tot","c13_delta.sun.c_tot","c13_delta.sun.eco_class","c13_delta.sun.eco_desc","c13_delta.sun.expt","c13_delta.sun.note","c13_delta.sun.region_order","c13_delta.sun.overall_order","c13_delta.sun.fire_affected","c13_delta.sun.large_herbivores","c13_delta.shade.mu.abundance","c13_delta.shade.sd.abundance","c13_delta.shade.se.abundance","c13_delta.shade.n.abundance","c13_delta.shade.mu.basalarea","c13_delta.shade.sd.basalarea","c13_delta.shade.se.basalarea","c13_delta.shade.n.basalarea","c13_delta.shade.mu.unweighted","c13_delta.shade.sd.unweighted","c13_delta.shade.se.unweighted","c13_delta.shade.n.unweighted","c13_delta.shade.plot_code","c13_delta.shade.traitname","c13_delta.shade.region","c13_delta.shade.lat","c13_delta.shade.long","c13_delta.shade.x_utm","c13_delta.shade.y_utm","c13_delta.shade.ele","c13_delta.shade.slope","c13_delta.shade.aspect","c13_delta.shade.rad","c13_delta.shade.temp","c13_delta.shade.precip","c13_delta.shade.soil_m","c13_delta.shade.veg_height","c13_delta.shade.biom","c13_delta.shade.n_stems","c13_delta.shade.ba","c13_delta.shade.soil_type","c13_delta.shade.p_tot","c13_delta.shade.n_tot","c13_delta.shade.c_tot","c13_delta.shade.eco_class","c13_delta.shade.eco_desc","c13_delta.shade.expt","c13_delta.shade.note","c13_delta.shade.region_order","c13_delta.shade.overall_order","c13_delta.shade.fire_affected","c13_delta.shade.large_herbivores","p_corrected_percent.sun.mu.abundance","p_corrected_percent.sun.sd.abundance","p_corrected_percent.sun.se.abundance","p_corrected_percent.sun.n.abundance","p_corrected_percent.sun.mu.basalarea","p_corrected_percent.sun.sd.basalarea","p_corrected_percent.sun.se.basalarea","p_corrected_percent.sun.n.basalarea","p_corrected_percent.sun.mu.unweighted","p_corrected_percent.sun.sd.unweighted","p_corrected_percent.sun.se.unweighted","p_corrected_percent.sun.n.unweighted","p_corrected_percent.sun.plot_code","p_corrected_percent.sun.traitname","p_corrected_percent.sun.region","p_corrected_percent.sun.lat","p_corrected_percent.sun.long","p_corrected_percent.sun.x_utm","p_corrected_percent.sun.y_utm","p_corrected_percent.sun.ele","p_corrected_percent.sun.slope","p_corrected_percent.sun.aspect","p_corrected_percent.sun.rad","p_corrected_percent.sun.temp","p_corrected_percent.sun.precip","p_corrected_percent.sun.soil_m","p_corrected_percent.sun.veg_height","p_corrected_percent.sun.biom","p_corrected_percent.sun.n_stems","p_corrected_percent.sun.ba","p_corrected_percent.sun.soil_type","p_corrected_percent.sun.p_tot","p_corrected_percent.sun.n_tot","p_corrected_percent.sun.c_tot","p_corrected_percent.sun.eco_class","p_corrected_percent.sun.eco_desc","p_corrected_percent.sun.expt","p_corrected_percent.sun.note","p_corrected_percent.sun.region_order","p_corrected_percent.sun.overall_order","p_corrected_percent.sun.fire_affected","p_corrected_percent.sun.large_herbivores","p_corrected_percent.shade.mu.abundance","p_corrected_percent.shade.sd.abundance","p_corrected_percent.shade.se.abundance","p_corrected_percent.shade.n.abundance","p_corrected_percent.shade.mu.basalarea","p_corrected_percent.shade.sd.basalarea","p_corrected_percent.shade.se.basalarea","p_corrected_percent.shade.n.basalarea","p_corrected_percent.shade.mu.unweighted","p_corrected_percent.shade.sd.unweighted","p_corrected_percent.shade.se.unweighted","p_corrected_percent.shade.n.unweighted","p_corrected_percent.shade.plot_code","p_corrected_percent.shade.traitname","p_corrected_percent.shade.region","p_corrected_percent.shade.lat","p_corrected_percent.shade.long","p_corrected_percent.shade.x_utm","p_corrected_percent.shade.y_utm","p_corrected_percent.shade.ele","p_corrected_percent.shade.slope","p_corrected_percent.shade.aspect","p_corrected_percent.shade.rad","p_corrected_percent.shade.temp","p_corrected_percent.shade.precip","p_corrected_percent.shade.soil_m","p_corrected_percent.shade.veg_height","p_corrected_percent.shade.biom","p_corrected_percent.shade.n_stems","p_corrected_percent.shade.ba","p_corrected_percent.shade.soil_type","p_corrected_percent.shade.p_tot","p_corrected_percent.shade.n_tot","p_corrected_percent.shade.c_tot","p_corrected_percent.shade.eco_class","p_corrected_percent.shade.eco_desc","p_corrected_percent.shade.expt","p_corrected_percent.shade.note","p_corrected_percent.shade.region_order","p_corrected_percent.shade.overall_order","p_corrected_percent.shade.fire_affected","p_corrected_percent.shade.large_herbivores"
"1",47.7165061102832,2.01829783914088,0.672765946380292,9,47.9207613504611,2.02325540049576,0.674418466831921,9,47.99805,2.56685374745085,0.811710426248331,10,"ACJ-01","c_percent","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,47.8043352970796,2.50299881263632,0.884943716858508,8,48.2651863751324,2.57770794490334,0.911357383879794,8,47.4589604166667,2.06879137812045,0.731428206164617,8,"ACJ-01","c_percent","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,2.03478589170392,0.433535491145899,0.144511830381966,9,2.06613449161259,0.463686382525816,0.154562127508605,9,2.19313333333333,0.522895457294533,0.165354062320603,10,"ACJ-01","n_percent","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,2.09589123867069,0.414623485261621,0.146591539033846,8,2.10368221864256,0.465473126989068,0.164569602277038,8,2.24527777777778,0.455841083574558,0.161164160669497,8,"ACJ-01","n_percent","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,25.5044709388972,5.8476886239887,1.94922954132957,9,25.2426197858672,6.13422911859399,2.04474303953133,9,24.2221111111111,7.10945710799147,2.24820773885267,10,"ACJ-01","cn_ratio","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,24.501641490433,5.84864603286486,2.06780863529927,8,24.763084061092,6.34998779822331,2.24505971628777,8,22.7449305555556,5.69401447418524,2.01313812343537,8,"ACJ-01","cn_ratio","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,-0.745510183805266,0.795215613588236,0.265071871196079,9,-0.888909464700498,0.823675734875914,0.274558578291971,9,-0.525055555555556,0.665713798970637,0.210517187455067,10,"ACJ-01","n15_delta","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,-0.881032729103726,0.893958379925433,0.316062016271907,8,-1.05744147622274,0.918556392391779,0.324758726981239,8,-0.641423611111111,0.808141454309926,0.285721151250253,8,"ACJ-01","n15_delta","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,-28.2192945851962,0.973064518080733,0.324354839360244,9,-28.3667034595988,1.02725931190115,0.342419770633716,9,-28.3161111111111,1.15905870351303,0.366526544494297,10,"ACJ-01","c13_delta","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,-29.912626720376,0.737180493343044,0.260632662900656,8,-29.8786124830041,0.760800167205645,0.268983478679485,8,-29.8645833333333,0.728370033460836,0.257517694936615,8,"ACJ-01","c13_delta","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,0.118476681569796,0.0313893559045335,0.0104631186348445,9,0.12784691455519,0.0357634480083325,0.0119211493361108,9,0.126640888888889,0.038416077969834,0.0121482305155293,10,"ACJ-01","p_corrected_percent","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA,0.122508966706338,0.0290563964209919,0.0102729874730639,8,0.129800101815901,0.0349085682940436,0.012342042681116,8,0.133485303030303,0.0387041790400136,0.0136839937297259,8,"ACJ-01","p_corrected_percent","Peru",-13.14689,-71.6323,214623,8545132,3537,36.3,104,NA,9,1980,NA,12.5,NA,856,38.250066,"Cambisol",NA,NA,NA,"TMCF","","Elevation","",1,1,NA,NA
"2",49.1670085420681,2.27122446214384,0.655646027304403,12,49.3510469884391,2.03773635138022,0.588243815503427,12,48.8720823905724,2.37457015124969,0.613111376679418,15,"ESP-01","c_percent","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,48.4217746049949,2.15871117921779,0.650875910201005,11,48.629886259175,2.12421837694182,0.640475939008521,11,48.0169119269619,3.14682259957829,0.872771556736031,13,"ESP-01","c_percent","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,2.07364161849711,0.327589671606533,0.0945669925428864,12,2.08605989650353,0.293209090583342,0.084642173688569,12,2.15993602693603,0.524171767484293,0.135340568401251,15,"ESP-01","n_percent","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,1.91869648318043,0.271088683880701,0.0817363135766866,11,1.97483100152162,0.25488962435142,0.0768521133571178,11,1.99102952602953,0.386911969527632,0.107310072709434,13,"ESP-01","n_percent","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,24.6171612074502,4.12263946445306,1.19010350228687,12,24.3667979076074,3.82390883783554,1.10386739844047,12,24.5256632996633,6.69586419397544,1.72886470078223,15,"ESP-01","cn_ratio","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,26.1715965851172,4.43371450229308,1.33681522106032,11,25.3757066357669,4.20088214906945,1.26661362517866,11,25.606655011655,5.84967091507806,1.62240680222341,13,"ESP-01","cn_ratio","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,-0.859288375080283,1.09057072438225,0.314820650646208,12,-0.860999261013282,1.02830558561972,0.296846253333371,12,-1.07605488215488,1.26603950960851,0.326889995756958,15,"ESP-01","n15_delta","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,-0.586913863404689,0.611136390036929,0.184264554680435,11,-0.631994361410475,0.641387476925448,0.193385600563131,11,-0.902667443667444,1.15615632952227,0.320660071426523,13,"ESP-01","n15_delta","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,-28.7851958895311,1.22230713052169,0.352849675419549,12,-28.751109965372,1.26794686351442,0.366024731484096,12,-28.313632996633,1.42944826231162,0.36908195427987,15,"ESP-01","c13_delta","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,-31.2104051987768,1.29076775718552,0.389181122006631,11,-30.9573441398705,1.27404928699101,0.384140313579,11,-30.5977233877234,1.42646421290233,0.395629989402594,13,"ESP-01","c13_delta","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,0.0998471419396275,0.0258637507543874,0.00746622173014949,12,0.0994182842135082,0.0222191680743847,0.00641412133445777,12,0.109534730639731,0.0380564195993438,0.00982612528830268,15,"ESP-01","p_corrected_percent","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA,0.0898401159531091,0.0235512572065723,0.00710097122685035,11,0.0929434015159189,0.0215415715242569,0.00649502819459677,11,0.101288473193473,0.0303787328416545,0.00842554453416978,13,"ESP-01","p_corrected_percent","Peru",-13.1751,-71.5948,218728,8541958,2868,27.3,302,NA,13.1,1560,24.3,16.9,NA,842,27.612361,"Umbrisol",980.8,1.48,28.59,"TMCF","","Elevation","",3,3,NA,NA
